KEY, COLUMN, SOURCE_TABLE, SOURCE_VALUE, TARGET_TABLE, TARGET_VALUE, COMMENTS
6439,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5002,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5416,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8254,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
396,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9070,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9862,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7194,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3717,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4187,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1190,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4625,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3786,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5868,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7206,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8740,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3749,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8560,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8684,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3588,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9796,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1592,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3700,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3178,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5670,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4470,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
506,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9348,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7184,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9067,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8421,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4632,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7380,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7699,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5354,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2588,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6468,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7518,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1260,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2918,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1323,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1520,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6526,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
360,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5763,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5353,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2023,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6886,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8661,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9704,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1234,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7326,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9073,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6638,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9167,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4835,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5827,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1944,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3479,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5745,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3953,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
628,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2594,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1965,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6494,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
504,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5988,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3502,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9916,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8201,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9939,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
723,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3100,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3101,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4498,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7129,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3977,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4375,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9490,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3181,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
547,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4675,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3914,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8716,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5675,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5610,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3944,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4468,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8227,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2227,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1288,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5975,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3570,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6347,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8277,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6940,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1445,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7783,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7087,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5415,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5044,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9365,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6707,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6083,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9694,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4757,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4523,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7947,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6116,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5067,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2589,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5425,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8142,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8101,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5996,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1276,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6581,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6700,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8964,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9901,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2044,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7321,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6650,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7051,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2446,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2331,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2146,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3619,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6134,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4542,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6460,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6412,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4093,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6891,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6877,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9767,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
715,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5959,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8477,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6394,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6800,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4051,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9147,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7027,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7713,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
536,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7134,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1707,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5227,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1084,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8115,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5530,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5707,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8974,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6005,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9751,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6912,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4003,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3210,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
390,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
890,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1042,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4485,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3415,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5185,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6739,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4280,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7390,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7453,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6387,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
737,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6542,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9048,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4165,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5741,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8947,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
112,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1259,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8159,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9532,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2908,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
486,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1879,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2857,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1987,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8238,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2353,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1264,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3515,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5144,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9438,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3412,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3259,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3236,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4586,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8933,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6207,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8426,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5296,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6544,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4646,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2100,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3552,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5871,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5828,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9039,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5314,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7513,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4260,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8449,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1821,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7416,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3496,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1141,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9142,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3735,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8659,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5790,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1367,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1737,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2464,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8993,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7113,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3235,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7098,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4031,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2614,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3443,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2215,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
678,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5823,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6919,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8328,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2484,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6338,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6300,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8846,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3829,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1318,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3238,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9973,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6941,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7076,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8898,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4598,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4190,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6191,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
627,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7389,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4437,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4774,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5317,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1364,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3472,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
893,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8666,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2194,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4225,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1309,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1315,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4667,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7808,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1298,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6845,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7128,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9186,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2847,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4029,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4706,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3381,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7594,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5898,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1504,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8211,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1443,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5034,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4173,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2341,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8240,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9771,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1599,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5761,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5526,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4153,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2228,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5669,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5834,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7876,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5805,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1236,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3395,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5986,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8586,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9645,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8326,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5092,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5247,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3209,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
265,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
419,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
54,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
525,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4340,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4180,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
37,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2238,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6448,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7770,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1939,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5484,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1951,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1940,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7716,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3218,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2096,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1470,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1226,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1811,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3093,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8571,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7235,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6725,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8943,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9710,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4487,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8676,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9493,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8107,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
383,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
123,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2317,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7032,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6114,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4359,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7209,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7102,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6553,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1981,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9847,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7369,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8621,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6212,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6211,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2970,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6305,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2441,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2258,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2217,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9375,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7310,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3858,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6225,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5413,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7746,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
824,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
933,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4234,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2165,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1332,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3139,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6194,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2887,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3558,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7361,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8677,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1962,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5293,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8591,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6085,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3529,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9772,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
372,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6681,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4402,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1660,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8799,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9125,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
